verdict	region	name	url	ips	note
OK	TX	Fitness Fight Factory	https://fitnessfightfactory.com/watauga-schedule/	20.49.104.5	resolves, not parked
OK	TX	Gracie Barra Texas	https://graciebarratx.com	145.14.146.97	resolves, not parked
OK	TX	Red River BJJ	https://redriverbjj.com	160.153.0.84	resolves, not parked
OK	UT	Paul Tom's Academy of Brazilian Jiu-Jitsu	https://bjjutah.com	199.16.172.83,199.16.173.77	resolves, not parked
OK	UT	Crown BJJ	https://crownbjj.com	104.21.14.52,172.67.157.218	resolves, not parked
OK	UT	Viotti BJJ Academy	https://viottibjjacademy.com	172.67.190.103,104.21.36.81	resolves, not parked
OK	UT	Caique Jiu Jitsu Utah Academy	https://cjjutah.com	20.49.104.5	resolves, not parked
OK	UT	Gracie Barra Heber City	https://graciebarraheber.com	147.93.42.138	resolves, not parked
OK	UT	Adapt Jiu-Jitsu	https://adaptbjj.com	198.202.211.1	resolves, not parked
OK	UT	Gracie Barra Herriman	https://gbherriman.com	84.32.84.24,88.222.222.72	resolves, not parked
OK	UT	Ultimate Combat Training Center	https://ultimatecombat.com	20.49.104.5	resolves, not parked
OK	UT	J-Crew Jiu-Jitsu	https://jcrewbjj.com	13.248.243.5,76.223.105.230	resolves, not parked
OK	UT	Renzo Gracie Utah	https://renzogracieutah.com	76.223.105.230,13.248.243.5	resolves, not parked
OK	UT	Gracie Barra Layton	https://gblayton.com	63.250.43.3,63.250.43.4	resolves, not parked
OK	UT	Team Link Utah	https://teamlinkutahbjj.com	199.34.228.138	resolves, not parked
OK	UT	Roots Combat Club	https://rootscombatclub.com	162.241.224.125	resolves, not parked
OK	UT	Cache Valley Martial Arts and Fitness	https://cachevalleymartialarts.com	24.199.118.82	resolves, not parked
OK	UT	Infinity BJJ Utah	https://infinitybjjutah.com	13.248.243.5,76.223.105.230	resolves, not parked
OK	UT	First BJJ	https://firstbjj.com	198.202.211.1	resolves, not parked
OK	UT	Gracie Barra North Salt Lake	https://gbnorthsaltlake.com	104.21.4.130,172.67.132.25	resolves, not parked
OK	UT	Mori Training Center	https://mori-jiu-jitsu.com	162.241.217.21	resolves, not parked
OK	UT	Westside BJJ Ogden	https://westsidebjjogden.com	185.230.63.186,185.230.63.171,185.230.63.107	resolves, not parked
OK	UT	Bobby Lawrence Karate Orem	https://oremkarate.com	104.21.47.175,172.67.149.123	resolves, not parked
OK	UT	Gracie Barra Orem	https://gborem-utah.com	75.2.70.75,99.83.190.102	resolves, not parked
OK	UT	BJJ Revolution Park City (Malmberg Jiu-Jitsu)	https://jiujitsurevolution.com	198.49.23.145,198.185.159.144,198.185.159.145,198.49.23.144	resolves, not parked
OK	UT	Gracie Barra Park City	https://gbparkcity.com	185.230.63.171,185.230.63.186,185.230.63.107	resolves, not parked
OK	UT	Park City Jiu Jitsu	https://parkcitybjj.com	198.23.51.26	resolves, not parked
OK	UT	10th Planet Pleasant Grove	https://10thplanetpleasantgrove.com	172.67.214.84,104.21.35.60	resolves, not parked
OK	UT	Agema Jiu Jitsu and MMA	https://agemagym.com	13.248.243.5,76.223.105.230	resolves, not parked
OK	UT	Thiago Alves BJJ	https://thiagoalvesbjj.com	192.185.215.202	resolves, not parked
OK	UT	Gracie Barra Riverton	https://gbriverton.com	104.21.80.246,172.67.155.202	resolves, not parked
OK	UT	10th Planet Jiu-Jitsu SLC	https://10thplanetslc.com	104.21.65.44,172.67.158.81	resolves, not parked
OK	UT	Fusion Academy	https://fusionbjj.com	35.209.99.96	resolves, not parked
OK	UT	Gracie Barra Salt Lake City	https://gbslc.com	172.67.171.203,104.21.47.181	resolves, not parked
OK	UT	Marangoni BJJ	https://bjjsaltlake.com	50.6.160.251	resolves, not parked
OK	UT	Renzo Gracie SLC	https://renzogracieslc.com	162.159.140.166	resolves, not parked
OK	UT	Elite Performance Gym (Jeremy Horn's)	https://eliteperformancegym.com	34.174.253.25	resolves, not parked
OK	UT	Gracie Barra Sandy	https://graciebarra.com/sandy-ut	104.26.8.3,104.26.9.3,172.67.71.239	location page live
OK	UT	Unified BJJ	https://unifiedbjj.com	185.230.63.107,185.230.63.171,185.230.63.186	resolves, not parked
OK	UT	Vida Jiu-Jitsu Utah	https://vidajiujitsu.com	23.227.38.32	resolves, not parked
OK	UT	Fusion MMA and Jiu Jitsu	https://teamfusionmma.com	64.29.17.65,216.198.79.65	resolves, not parked
OK	UT	Fusion MMA and Jiu Jitsu Sunset	https://teamfusionmma.com	64.29.17.65,216.198.79.65	resolves, not parked
OK	UT	Gracie Jiu-Jitsu St. George	https://graciestgeorge.com	104.21.52.23,172.67.194.78	resolves, not parked
OK	UT	STG Jiu Jitsu	https://stgjiujitsu.com	35.215.81.216	resolves, not parked
OK	UT	Tooele Martial Arts Academy	https://tooelemartialartsacademy.com	20.49.104.5	resolves, not parked
OK	UT	Triad Jiu Jitsu	https://triadjiujitsu.com	185.230.63.171,185.230.63.186,185.230.63.107	resolves, not parked
OK	UT	Absolute MMA	https://absolutemma.com	162.241.216.152	resolves, not parked
OK	UT	CR Brazilian Jiu Jitsu	https://crbjjusa.com	172.67.215.121,104.21.50.254	resolves, not parked
OK	UT	Gracie Barra West Jordan	https://gbwestjordan.com	172.67.207.222,104.21.22.243	resolves, not parked
OK	VA	EvolveAll - Martial Arts and Training Studio	https://evolveall.com/	160.153.0.78	resolves, not parked
DEAD	VA	UFC GYM Arlington	https://www.ufcgym.com/locations/arlington/	76.76.21.98,66.33.60.67	location page 404s, domain resolves
OK	VA	American Top Team Ashburn	https://attashburn.com/	138.68.15.202	resolves, not parked
OK	VA	Gracie Barra Ashburn, Brazilian Jiu-Jitsu and Self-Defense	https://www.gbashburn.com/	34.149.87.45	resolves, not parked
OK	VA	Kaizen MMA Ashburn	https://kzmma.com/	76.76.21.21	resolves, not parked
OK	VA	Sparks Martial Arts Academy	https://www.sparksmma.com/	34.149.87.45	resolves, not parked
OK	VA	Chantilly MMA Academy - Judo, BJJ and Muay Thai	https://www.chantillymma.com/	34.149.87.45	resolves, not parked
OK	VA	Fairfax Jiu Jitsu Academy	https://www.fairfaxjj.com/	198.202.211.1	resolves, not parked
OK	VA	GB Chantilly	https://graciebarra.com/chantilly-va/	104.26.8.3,104.26.9.3,172.67.71.239	location page live
OK	VA	Gracie Charlottesville Jiu-Jitsu and Self Defense Academy	https://graciecharlottesville.com/	35.212.9.65	resolves, not parked
OK	VA	Da Firma Training Center	https://dafirmatc.com/	144.202.13.199	resolves, not parked
OK	VA	Gustavo Machado Brazilian Jiu Jitsu Chesapeake	https://bjjchesapeake.com/	194.39.148.233	resolves, not parked
OK	VA	Tri-Cities JiuJitsu Club	https://tricitiesmartialartsclub.com/	104.21.71.71,172.67.143.226	resolves, not parked
OK	VA	Capital MMA & Elite Fitness Fairfax	https://www.capitalmma.com/fairfax/	172.67.175.225,104.21.80.73	location page live
OK	VA	UFC GYM Fairfax	https://www.ufcgym.com/locations/fairfax/	76.76.21.98,66.33.60.67	location page live
OK	VA	Gracie NOVA at The Fighters Garage	https://thefightersgarage.com/	192.124.249.9	resolves, not parked
OK	VA	10th Planet Fredericksburg	https://www.10thplanetfxbg.com/	34.149.87.45	resolves, not parked
OK	VA	Renegade Combat Sports Club	https://www.renegadecombatsports.com/	38.97.254.167,38.97.254.162,154.219.121.53,154.219.121.51,38.97.254.183	resolves, not parked
OK	VA	Valhalla Academy of Martial Arts	https://www.martialartsfredericksburgva.com/	209.151.152.155	resolves, not parked
OK	VA	Edge Effect Fitness and Martial Arts	https://www.edgeeffectfitness.com/	34.149.87.45	resolves, not parked
OK	VA	Phoenix Fitness & Martial Arts	https://phoenixfma.com/	141.193.213.10,141.193.213.11	resolves, not parked
OK	VA	Checkmat Lynchburg Jiu Jitsu	https://www.checkmatvirginia.com/	35.212.29.100	resolves, not parked
OK	VA	Renaissance Academy of Martial Arts	https://ramarts.com/	35.212.6.47	resolves, not parked
OK	VA	Dominion BJJ	https://dominionbjj.com/	148.72.75.82	resolves, not parked
OK	VA	Vanguard Gym	https://www.vanguardgym.com/	198.49.23.145,198.185.159.144,198.49.23.144,198.185.159.145	resolves, not parked
OK	VA	Kobukan Martial Arts Academy	https://kmadojo.org/	172.67.136.146,104.21.89.32	resolves, not parked
DEAD	VA	UFC GYM Norfolk	https://www.ufcgym.com/locations/norfolk/	76.76.21.98,66.33.60.67	location page 404s, domain resolves
OK	VA	UFC GYM Reston	https://www.ufcgym.com/locations/reston/	76.76.21.98,66.33.60.67	location page live
OK	VA	TIGER Academy of Martial Arts Portsmouth	https://trytigeracademy.com/location/portsmouth-va/	104.21.87.114,172.67.143.5	location page live
OK	VA	Richmond Brazilian Jiu-Jitsu & Self-Defense Academy	https://www.richmondbjj.com/	198.185.159.145,198.49.23.144,198.49.23.145,198.185.159.144	resolves, not parked
OK	VA	Top Game BJJ Academy	https://topgamebjj.com/	160.153.0.30	resolves, not parked
OK	VA	Total Defense Martial Arts	https://totaldefensema.com/	107.180.117.182	resolves, not parked
OK	VA	Caio Terra Academy - Sterling	https://www.bjjvirginia.com/	35.212.110.36	resolves, not parked
OK	VA	Capital MMA & Elite Fitness Sterling	https://www.capitalmma.com/loudoun-dulles/	172.67.175.225,104.21.80.73	location page live
OK	VA	Double Phoenix Jiu Jitsu	https://www.doublephoenixjj.com/	3.33.251.168,15.197.225.128	parking-range IP but real site
OK	VA	TIGER Academy of Martial Arts Suffolk	https://trytigeracademy.com/location/suffolk-va/	104.21.87.114,172.67.143.5	location page live
OK	VA	Abmar Barbosa JJ Academy	https://www.abmarbjjacademy.com	45.79.19.164	resolves, not parked
OK	VA	Tysons Brazilian Jiu Jitsu and Haganah	https://www.tysonsbjj.com/	74.220.219.156	resolves, not parked
OK	VA	Chaos Jiu Jitsu	https://www.chaosjiujitsu.com/	99.83.169.22,75.2.0.180	resolves, not parked
OK	VA	Ferox Jiu-Jitsu	https://feroxjiujitsu.com	134.122.24.242	resolves, not parked
OK	VA	Gracie Jiu-Jitsu Virginia Beach	https://graciejiujitsuvb.com/	45.79.19.164	resolves, not parked
OK	VA	Impact Martial Arts Academy	https://www.impact-athletes.com/	35.212.64.157	resolves, not parked
OK	VA	Iron Sharpens Iron Brazilian Jiu Jitsu Academy	https://www.winchesterbjj.com/	34.149.87.45	resolves, not parked
OK	VA	Shark Pit Jiu Jitsu	https://sharkpitbjj.com	185.230.63.171,185.230.63.107,185.230.63.186	resolves, not parked
OK	VA	UFC GYM Woodbridge	https://www.ufcgym.com/locations/woodbridge/	76.76.21.98,66.33.60.67	location page live
OK	VA	Yamasaki Academy Woodbridge	https://yamasakiwoodbridge.zohobookings.com/	204.141.43.172	resolves, not parked
OK	VT	Brattleboro Jiu-Jitsu	https://www.brattleborojiujitsu.com	66.235.200.145	resolves, not parked
OK	VT	Grind BJJ	https://grindbjjvt.com	66.235.200.147	resolves, not parked
OK	VT	Vermont BJJ	https://vermontbjj.com	52.8.97.115	resolves, not parked
OK	VT	Martial Way Self-Defense Center	https://martialwayvt.com	154.29.73.251	resolves, not parked
OK	VT	Gracie Jiu Jitsu Vermont	https://www.gracievermont.com	198.49.23.144,198.49.23.145,198.185.159.145,198.185.159.144	resolves, not parked
OK	VT	Granite City MMA	https://www.granitecitymmavt.com	50.6.108.208	resolves, not parked
OK	VT	Middlebury American Jiu Jitsu Academy	https://mbjiujitsu.com	198.49.23.145,198.49.23.144,198.185.159.145,198.185.159.144	resolves, not parked
OK	VT	Rutland American Jiu Jitsu Academy	https://rutlandjiujitsu.com	198.49.23.144,198.185.159.145,198.185.159.144,198.49.23.145	resolves, not parked
OK	VT	Northeast Kingdom BJJ	https://nekbjj.com	162.255.119.8	resolves, not parked
OK	VT	Combat Fitness MMA	https://combatfitnessmma.com	192.250.237.57	resolves, not parked
OK	WA	Bellingham BJJ	https://bellinghambjj.com	162.241.217.111	resolves, not parked
OK	WV	Arte Suave Jiu Jitsu Academy	https://artesuavebeckley.com	185.158.133.1	resolves, not parked
OK	WV	Family Martial Arts and Gracie Jiu-Jitsu Beckley	https://fmawv.com	35.212.90.105	resolves, not parked
OK	WV	Body Armor MMA	https://www.bodyarmorwv.com/	104.21.40.167,172.67.187.114	resolves, not parked
OK	WV	Butch Hiles Brazilian Jiu-Jitsu and MMA	https://advancedbkj.com	34.68.234.4	resolves, not parked
OK	WV	Team Luiz Palhares of West Virginia - Imperium Jiu-Jitsu	https://bjjclub.weebly.com	74.115.51.9,74.115.51.8	resolves, not parked
OK	WV	Andrew Pardee Brazilian Jiu-Jitsu Academy	https://andrewpardeebjj.com	151.101.130.159	resolves, not parked
OK	WV	Ground Zero Fighting Systems Huntington	https://gzfshuntington.wordpress.com/	192.0.78.12,192.0.78.13	resolves, not parked
OK	WV	Category Five Jiu-Jitsu	https://c5jj.com	151.101.66.159	resolves, not parked
OK	WV	Relson Gracie Jiu-Jitsu of West Virginia	https://relsongraciewv.com	76.223.105.230,13.248.243.5	resolves, not parked
OK	WV	Revelations Brazilian Jiu-Jitsu	https://revelationsbjj.wordpress.com	192.0.78.13,192.0.78.12	resolves, not parked
OK	WV	Spectrum Jiu Jitsu	https://spectrumjiujitsu.com	198.185.159.144,198.185.159.145,198.49.23.144,198.49.23.145	resolves, not parked
OK	WV	True Elevation Brazilian Jiu Jitsu	https://tpfgym.com/true_elevation_bjj/	74.208.236.115	resolves, not parked
OK	WV	Stellar Jiu Jitsu	https://stellarjj.com	172.67.159.62,104.21.42.78	resolves, not parked
OK	WV	Elite Martial Arts and MMA	https://www.elitemartialartsandmma.com	34.149.87.45	resolves, not parked
OK	WV	Nine Realms MMA and Freya Jiu Jitsu	https://ninerealmsmma.net	13.248.243.5,76.223.105.230	resolves, not parked
OK	WV	Renzo Gracie Martinsburg	https://www.renzograciemartinsburg.com	64.29.17.1,216.198.79.1	resolves, not parked
OK	WV	Black Cat MMA	https://morgantownmma.com/	162.159.140.166	resolves, not parked
OK	WV	Ground Zero Fighting Systems	https://teamgzfs.com	165.227.106.120	resolves, not parked
OK	WV	Renzo Gracie Brazilian Jiu Jitsu Morgantown	https://renzograciemorgantown.com	76.223.105.230,13.248.243.5	resolves, not parked
OK	WV	The Compound Mixed Martial Arts Training Center	https://thecompoundmmatc.com	172.67.206.157,104.21.22.185	resolves, not parked
OK	WV	Nova Jiu Jitsu	https://www.nova-wv.com	198.49.23.145,198.185.159.145,198.185.159.144,198.49.23.144	resolves, not parked
OK	WV	Mountain State Jiu-Jitsu	https://mountainstatejiujitsu.com/	34.68.234.4	resolves, not parked
OK	WV	Parkersburg Martial Arts Center	https://parkersburgbjj.com	185.230.63.186,185.230.63.107,185.230.63.171	resolves, not parked
OK	WV	West Karate & Brazilian Jiu Jitsu	https://westkarateofweirton.com	151.101.66.159	resolves, not parked
OK	WV	Bullpen Fight Club WV	https://bullpenfightclub.com	172.67.219.137,104.21.38.57	resolves, not parked
OK	WY	D's Jiu-Jitsu Academy	https://dsbjjcasper.com	199.36.158.100	resolves, not parked
OK	WY	Black Label BJJ of Cheyenne	https://blacklabel307.com	216.152.143.240	resolves, not parked
OK	WY	Cheyenne BJJ	https://cheyennebjj.com	192.0.78.157,192.0.78.197	resolves, not parked
OK	WY	Potter Combat Academy	https://pottercombat.com	45.79.19.164	resolves, not parked
OK	WY	Western Plains Brazilian Jiu Jitsu	https://westernplainsbrazilianjiujitsu.com	198.185.159.145,198.49.23.144,198.185.159.144,198.49.23.145	resolves, not parked
OK	WY	Duality BJJ	https://dualitybjj.com	172.67.185.43,104.21.43.206	resolves, not parked
OK	WY	Jackson Hole MMA	https://jacksonholemma.com	208.109.203.66	resolves, not parked
OK	WY	Wind River Dojo	https://windriverdojo.org	198.185.159.145	resolves, not parked
OK	WY	Third Way Jiu Jitsu	https://thirdwayjiujitsu.com	198.185.159.144,198.49.23.144,198.49.23.145,198.185.159.145	resolves, not parked
OK	WY	Wyo Faction	https://wyofaction.com	198.185.159.144,198.49.23.144,198.185.159.145,198.49.23.145	resolves, not parked
